,transportation_expense,service_time,years_until_retirement,disciplinary_failure,number_of_children,number_of_pets,body_mass_index,absenteeism_time_in_hours,higher_education,commute_cost_per_km,risk_behavior,month_January,month_February,month_March,month_April,month_May,month_June,month_July,month_August,month_September,month_October,month_November,month_December,is_mid_week,is_near_weekend,is_weekend,reason_Acute Disease,reason_Chronic Disease,reason_Maternity/Pregnancy-Related,reason_Medical Care,reason_Mental Disease,reason_Unjustified absence,reason_Unspecified
597,291.0,12.0,25.0,0.0,1.0,1.0,25.0,1.0,0.0,9.387096774193548,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
598,225.0,9.0,5.0,0.0,1.0,2.0,24.0,3.0,0.0,8.653846153846153,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
599,179.0,9.0,35.0,0.0,0.0,0.0,19.0,1.0,1.0,6.884615384615385,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
600,225.0,9.0,37.0,0.0,1.0,2.0,24.0,3.0,0.0,8.653846153846153,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
601,225.0,9.0,37.0,0.0,1.0,2.0,24.0,3.0,0.0,8.653846153846153,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
602,361.0,3.0,37.0,0.0,1.0,4.0,27.0,4.0,0.0,6.9423076923076925,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
603,179.0,17.0,25.0,0.0,2.0,0.0,22.0,2.0,1.0,8.136363636363637,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
604,235.0,13.0,22.0,0.0,1.0,0.0,38.0,8.0,0.0,11.75,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
605,233.0,1.0,34.0,0.0,1.0,4.0,21.0,8.0,1.0,4.568627450980392,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
606,179.0,9.0,35.0,0.0,0.0,0.0,19.0,16.0,1.0,6.884615384615385,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
608,225.0,9.0,37.0,0.0,1.0,2.0,24.0,3.0,0.0,8.653846153846153,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
609,225.0,9.0,37.0,0.0,1.0,2.0,24.0,2.0,0.0,8.653846153846153,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
610,155.0,14.0,31.0,0.0,2.0,0.0,25.0,30.0,0.0,12.916666666666666,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
611,155.0,14.0,31.0,0.0,2.0,0.0,25.0,30.0,0.0,12.916666666666666,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
612,179.0,9.0,35.0,0.0,0.0,0.0,19.0,24.0,1.0,6.884615384615385,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613,179.0,9.0,35.0,0.0,0.0,0.0,19.0,16.0,1.0,6.884615384615385,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
614,179.0,17.0,25.0,0.0,2.0,0.0,22.0,2.0,1.0,8.136363636363637,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
615,179.0,17.0,25.0,0.0,2.0,0.0,22.0,2.0,1.0,8.136363636363637,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
616,179.0,9.0,35.0,0.0,0.0,0.0,19.0,3.0,1.0,6.884615384615385,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
617,179.0,17.0,25.0,0.0,2.0,0.0,22.0,2.0,1.0,8.136363636363637,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
618,289.0,29.0,16.0,0.0,0.0,2.0,36.0,8.0,0.0,6.020833333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
619,179.0,17.0,25.0,0.0,2.0,0.0,22.0,3.0,1.0,8.136363636363637,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
620,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
621,155.0,14.0,31.0,0.0,2.0,0.0,25.0,8.0,0.0,12.916666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
622,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
623,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
624,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
625,289.0,13.0,32.0,0.0,2.0,1.0,30.0,8.0,0.0,8.027777777777779,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
626,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
627,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
629,179.0,18.0,27.0,0.0,0.0,0.0,31.0,8.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
630,225.0,9.0,37.0,0.0,1.0,2.0,24.0,3.0,0.0,8.653846153846153,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
631,248.0,14.0,18.0,0.0,2.0,1.0,32.0,8.0,0.0,9.92,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
632,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
633,225.0,9.0,37.0,0.0,1.0,2.0,24.0,3.0,0.0,8.653846153846153,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
634,225.0,9.0,37.0,0.0,1.0,2.0,24.0,3.0,0.0,8.653846153846153,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
635,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
636,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
637,225.0,15.0,24.0,0.0,2.0,2.0,28.0,2.0,1.0,15.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
638,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
639,233.0,1.0,34.0,0.0,1.0,4.0,21.0,2.0,1.0,4.568627450980392,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
640,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
641,225.0,9.0,5.0,0.0,1.0,2.0,24.0,8.0,0.0,8.653846153846153,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
644,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
645,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
647,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
648,179.0,17.0,25.0,0.0,2.0,0.0,22.0,2.0,1.0,8.136363636363637,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
649,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
650,233.0,1.0,34.0,0.0,1.0,4.0,21.0,3.0,1.0,4.568627450980392,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
651,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
652,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
653,179.0,18.0,27.0,0.0,0.0,0.0,31.0,8.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
654,179.0,18.0,5.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
655,155.0,14.0,31.0,0.0,2.0,0.0,25.0,5.0,0.0,12.916666666666666,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
656,235.0,8.0,33.0,0.0,0.0,0.0,25.0,3.0,1.0,14.6875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
657,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
658,225.0,9.0,37.0,0.0,1.0,2.0,24.0,2.0,0.0,8.653846153846153,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
659,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
660,248.0,14.0,18.0,0.0,2.0,1.0,32.0,2.0,0.0,9.92,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
661,225.0,9.0,37.0,0.0,1.0,2.0,24.0,2.0,0.0,8.653846153846153,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
662,225.0,9.0,37.0,0.0,1.0,2.0,24.0,2.0,0.0,8.653846153846153,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
663,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
664,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
665,235.0,8.0,33.0,0.0,0.0,0.0,25.0,2.0,1.0,14.6875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
666,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
667,248.0,14.0,18.0,0.0,2.0,1.0,32.0,2.0,0.0,9.92,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
668,228.0,16.0,7.0,0.0,2.0,1.0,22.0,3.0,0.0,16.285714285714285,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
669,228.0,16.0,7.0,0.0,2.0,1.0,22.0,3.0,0.0,16.285714285714285,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
670,248.0,14.0,18.0,0.0,2.0,1.0,32.0,3.0,0.0,9.92,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
671,228.0,16.0,7.0,0.0,2.0,1.0,22.0,30.0,0.0,16.285714285714285,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
672,228.0,16.0,7.0,0.0,2.0,1.0,22.0,30.0,0.0,16.285714285714285,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
673,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
674,225.0,9.0,37.0,0.0,1.0,2.0,24.0,2.0,0.0,8.653846153846153,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
675,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
676,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
677,225.0,9.0,37.0,0.0,1.0,2.0,24.0,2.0,0.0,8.653846153846153,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
678,179.0,9.0,35.0,0.0,0.0,0.0,19.0,3.0,1.0,6.884615384615385,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
679,235.0,8.0,33.0,0.0,0.0,0.0,25.0,3.0,1.0,14.6875,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
680,361.0,3.0,37.0,0.0,1.0,4.0,27.0,8.0,0.0,6.9423076923076925,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
681,179.0,18.0,27.0,0.0,0.0,0.0,31.0,8.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
683,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
684,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
686,179.0,18.0,27.0,0.0,0.0,0.0,31.0,4.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
687,248.0,14.0,18.0,0.0,2.0,1.0,32.0,2.0,0.0,9.92,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
688,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
689,225.0,9.0,37.0,0.0,1.0,2.0,24.0,8.0,0.0,8.653846153846153,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
690,225.0,9.0,37.0,0.0,1.0,2.0,24.0,8.0,0.0,8.653846153846153,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
691,179.0,18.0,27.0,0.0,0.0,0.0,31.0,2.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
692,289.0,13.0,32.0,0.0,2.0,1.0,30.0,8.0,0.0,8.027777777777779,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
693,228.0,16.0,7.0,0.0,2.0,1.0,22.0,2.0,0.0,16.285714285714285,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
695,248.0,14.0,18.0,0.0,2.0,1.0,32.0,3.0,0.0,9.92,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
696,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
697,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
698,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
699,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
700,117.99999999999999,24.0,19.0,0.0,2.0,0.0,25.0,8.0,0.0,7.866666666666666,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
701,155.0,14.0,31.0,0.0,2.0,0.0,25.0,24.0,0.0,12.916666666666666,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
702,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
703,179.0,18.0,27.0,0.0,0.0,0.0,31.0,3.0,0.0,3.5098039215686274,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
704,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
705,289.0,13.0,32.0,0.0,2.0,1.0,30.0,30.0,0.0,8.027777777777779,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
706,369.0,12.0,34.0,0.0,3.0,0.0,25.0,8.0,0.0,21.705882352941174,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
707,225.0,9.0,37.0,0.0,1.0,2.0,24.0,8.0,0.0,8.653846153846153,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
708,117.99999999999999,10.0,28.0,0.0,0.0,0.0,28.0,8.0,0.0,11.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
709,361.0,3.0,37.0,0.0,1.0,4.0,27.0,8.0,0.0,6.9423076923076925,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
710,248.0,14.0,18.0,0.0,2.0,1.0,32.0,8.0,0.0,9.92,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
711,189.0,13.0,32.0,0.0,2.0,2.0,25.0,8.0,0.0,6.517241379310345,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
712,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
713,369.0,12.0,34.0,0.0,3.0,0.0,25.0,24.0,0.0,21.705882352941174,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
714,369.0,12.0,34.0,0.0,3.0,0.0,25.0,24.0,0.0,21.705882352941174,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
715,179.0,17.0,25.0,0.0,2.0,0.0,22.0,2.0,1.0,8.136363636363637,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
716,117.99999999999999,18.0,15.0,0.0,1.0,0.0,31.0,3.0,0.0,9.076923076923077,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
717,361.0,3.0,37.0,0.0,1.0,4.0,27.0,2.0,0.0,6.9423076923076925,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
718,117.99999999999999,10.0,28.0,0.0,0.0,0.0,28.0,2.0,0.0,11.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
719,235.0,14.0,28.0,0.0,1.0,1.0,29.0,8.0,1.0,21.363636363636363,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
721,225.0,9.0,37.0,0.0,1.0,2.0,24.0,8.0,0.0,8.653846153846153,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
722,235.0,8.0,33.0,0.0,0.0,0.0,25.0,3.0,1.0,14.6875,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
723,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
724,155.0,14.0,31.0,0.0,2.0,0.0,25.0,4.0,0.0,12.916666666666666,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
725,155.0,14.0,31.0,0.0,2.0,0.0,25.0,4.0,0.0,12.916666666666666,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
726,225.0,9.0,37.0,0.0,1.0,2.0,24.0,8.0,0.0,8.653846153846153,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
727,117.99999999999999,18.0,15.0,0.0,1.0,0.0,31.0,2.0,0.0,9.076923076923077,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
729,235.0,14.0,28.0,0.0,1.0,1.0,29.0,8.0,1.0,21.363636363636363,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
730,225.0,15.0,24.0,0.0,2.0,2.0,28.0,3.0,1.0,15.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
731,235.0,8.0,33.0,0.0,0.0,0.0,25.0,2.0,1.0,14.6875,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
732,117.99999999999999,10.0,28.0,0.0,0.0,0.0,28.0,3.0,0.0,11.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
733,117.99999999999999,10.0,28.0,0.0,0.0,0.0,28.0,3.0,0.0,11.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
734,235.0,13.0,22.0,0.0,1.0,0.0,38.0,8.0,0.0,11.75,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
735,179.0,9.0,35.0,0.0,0.0,0.0,19.0,1.0,1.0,6.884615384615385,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
736,291.0,12.0,25.0,0.0,1.0,1.0,25.0,2.0,0.0,9.387096774193548,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
737,225.0,15.0,24.0,0.0,2.0,2.0,28.0,8.0,1.0,15.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
738,300.0,13.0,22.0,0.0,2.0,1.0,25.0,30.0,0.0,11.538461538461538,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
739,225.0,15.0,24.0,0.0,2.0,2.0,28.0,8.0,1.0,15.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
740,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
741,117.99999999999999,18.0,15.0,0.0,1.0,0.0,31.0,2.0,0.0,9.076923076923077,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
742,117.99999999999999,18.0,15.0,0.0,1.0,0.0,31.0,3.0,0.0,9.076923076923077,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
743,117.99999999999999,10.0,28.0,0.0,0.0,0.0,28.0,1.0,0.0,11.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
744,117.99999999999999,18.0,15.0,1.0,1.0,0.0,31.0,0.0,0.0,9.076923076923077,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
745,179.0,9.0,35.0,0.0,0.0,0.0,19.0,2.0,1.0,6.884615384615385,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
746,378.0,11.0,29.0,1.0,2.0,4.0,21.0,0.0,0.0,7.714285714285714,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
747,179.0,17.0,25.0,0.0,2.0,0.0,22.0,1.0,1.0,8.136363636363637,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
748,179.0,17.0,25.0,0.0,2.0,0.0,22.0,1.0,1.0,8.136363636363637,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
749,155.0,14.0,31.0,0.0,2.0,0.0,25.0,30.0,0.0,12.916666666666666,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
750,235.0,8.0,33.0,0.0,0.0,0.0,25.0,8.0,1.0,14.6875,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
751,291.0,12.0,25.0,0.0,1.0,1.0,25.0,8.0,0.0,9.387096774193548,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
752,179.0,17.0,25.0,0.0,2.0,0.0,22.0,8.0,1.0,8.136363636363637,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
